time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
5868.372000000,0.323736,1.045023,0.037966,-1.271876,0.212903,2.493869,1.544766
5868.384000000,0.323329,1.044792,0.037729,-1.271674,0.073017,2.493882,1.720409
5868.407000000,0.323736,1.045015,0.037965,-1.271871,0.212904,2.493866,1.544769
5868.419000000,0.323384,1.044772,0.037674,-1.271718,0.063520,2.493944,1.749254
5868.440000000,0.323733,1.045023,0.037965,-1.271879,0.212901,2.493869,1.544766
5868.454000000,0.323319,1.044767,0.037728,-1.271678,0.052535,2.493869,1.782741
5868.474000000,0.323738,1.045017,0.037965,-1.271876,0.212903,2.493870,1.544763
5868.488000000,0.323312,1.044762,0.037728,-1.271671,0.042206,2.493858,1.814665
5868.508000000,0.323738,1.045020,0.037970,-1.271871,0.212903,2.493868,1.544773
5868.522000000,0.323297,1.044759,0.037738,-1.271653,0.031553,2.493842,1.848030
5868.542000000,0.323736,1.045014,0.037968,-1.271871,0.212901,2.493869,1.544766
5868.557000000,0.323358,1.044762,0.037677,-1.271681,0.021206,2.493925,1.880998
5868.577000000,0.323736,1.045020,0.037968,-1.271871,0.212903,2.493867,1.544766
5868.591000000,0.323346,1.044745,0.037678,-1.271689,0.010304,2.493936,1.915388
5868.609000000,0.323733,1.045020,0.037966,-1.271871,0.212903,2.493868,1.544761
5868.625000000,0.323349,1.044738,0.037665,-1.271693,-0.000723,2.493956,1.950432
5868.642000000,0.323733,1.045020,0.037960,-1.271866,0.212904,2.493871,1.544765
5868.659000000,0.323354,1.044732,0.037654,-1.271699,-0.011875,2.493977,1.985924
5868.677000000,0.323738,1.045020,0.037967,-1.271876,0.212903,2.493868,1.544766
5868.693000000,0.323358,1.044725,0.037644,-1.271705,-0.023241,2.494000,2.022079
5868.711000000,0.323730,1.045023,0.037970,-1.271878,0.212902,2.493868,1.544769
5868.727000000,0.323363,1.044718,0.037632,-1.271711,-0.034813,2.494027,2.058963
5868.745000000,0.323741,1.045015,0.037968,-1.271874,0.212901,2.493869,1.544766
5868.761000000,0.323369,1.044710,0.037621,-1.271718,-0.046517,2.494054,2.096240
5868.777000000,0.323736,1.045023,0.037965,-1.271873,0.212903,2.493870,1.544764
5868.795000000,0.323314,1.044728,0.037666,-1.271648,-0.058780,2.493892,2.134805
5868.811000000,0.323738,1.045020,0.037960,-1.271876,0.212902,2.493869,1.544761
5868.829000000,0.323364,1.044703,0.037620,-1.271705,-0.070730,2.494048,2.172792
5868.846000000,0.323738,1.045022,0.037962,-1.271872,0.212901,2.493870,1.544772
5868.863000000,0.323368,1.044688,0.037601,-1.271722,-0.083018,2.494077,2.211622
5868.879000000,0.323733,1.045020,0.037963,-1.271874,0.212902,2.493867,1.544774
5868.897000000,0.323373,1.044678,0.037587,-1.271732,-0.095555,2.494112,2.251067
5868.914000000,0.323738,1.045015,0.037965,-1.271873,0.212903,2.493869,1.544771
5868.932000000,0.323314,1.044696,0.037634,-1.271645,-0.109547,2.493908,2.294450
5868.946000000,0.323741,1.045020,0.037960,-1.271874,0.212899,2.493869,1.544768
5868.966000000,0.323300,1.044692,0.037641,-1.271622,-0.122939,2.493857,2.336134
5868.981000000,0.323736,1.045018,0.037965,-1.271873,0.212903,2.493868,1.544768
5869.001000000,0.323347,1.044665,0.037591,-1.271694,-0.136166,2.494076,2.377536
5869.015000000,0.323736,1.045020,0.037965,-1.271869,0.212903,2.493870,1.544770
5869.034000000,0.325193,1.045517,0.038350,-1.272488,-0.042598,2.494019,2.200509
5869.049000000,0.323736,1.045020,0.037968,-1.271871,0.212903,2.493869,1.544761
5869.068000000,0.325850,1.045909,0.038914,-1.272506,0.039992,2.493803,2.038605
5869.083000000,0.323741,1.045017,0.037963,-1.271871,0.212903,2.493867,1.544768
5869.103000000,0.325476,1.045746,0.038898,-1.272256,0.096996,2.493653,1.933227
5869.117000000,0.323733,1.045018,0.037968,-1.271876,0.212904,2.493869,1.544758
5869.137000000,0.324589,1.045351,0.038440,-1.272010,0.127132,2.493692,1.851443
5869.151000000,0.323736,1.045015,0.037972,-1.271876,0.212903,2.493870,1.544761
5869.171000000,0.323726,1.044991,0.038004,-1.271815,0.147903,2.493745,1.781239
5869.184000000,0.323738,1.045020,0.037967,-1.271874,0.212903,2.493868,1.544771
5869.205000000,0.323064,1.044723,0.037626,-1.271682,0.160245,2.493803,1.723794
5869.217000000,0.323733,1.045023,0.037963,-1.271876,0.212901,2.493869,1.544764
5869.239000000,0.322691,1.044585,0.037398,-1.271614,0.168075,2.493865,1.675428
5869.251000000,0.323738,1.045020,0.037966,-1.271871,0.212900,2.493870,1.544766
5869.273000000,0.322567,1.044552,0.037322,-1.271598,0.172916,2.493896,1.634665
5869.285000000,0.323733,1.045023,0.037965,-1.271871,0.212902,2.493869,1.544765
5869.307000000,0.322651,1.044589,0.037348,-1.271626,0.175917,2.493916,1.600369
5869.317000000,0.323736,1.045018,0.037965,-1.271874,0.212903,2.493868,1.544763
5869.341000000,0.322857,1.044671,0.037450,-1.271675,0.177866,2.493920,1.571706
5869.351000000,0.323739,1.045017,0.037965,-1.271868,0.212903,2.493870,1.544766
5869.375000000,0.323115,1.044773,0.037585,-1.271730,0.179146,2.493918,1.548207
5869.386000000,0.323738,1.045023,0.037966,-1.271876,0.212900,2.493872,1.544761
5869.408000000,0.323290,1.044874,0.037794,-1.271744,0.179292,2.493913,1.531832
5869.418000000,0.323738,1.045022,0.037966,-1.271878,0.212904,2.493868,1.544767
5869.444000000,0.323601,1.044947,0.037827,-1.271813,0.180501,2.493901,1.515543
5869.452000000,0.323733,1.045015,0.037963,-1.271874,0.212900,2.493872,1.544768
5869.477000000,0.323767,1.045000,0.037915,-1.271845,0.180894,2.493891,1.505882
5869.485000000,0.323730,1.045020,0.037970,-1.271871,0.212902,2.493869,1.544768
5869.510000000,0.323795,1.045020,0.038047,-1.271851,0.180487,2.493884,1.502386
5869.520000000,0.323738,1.045020,0.037970,-1.271876,0.212904,2.493870,1.544768
5869.545000000,0.323929,1.045046,0.038004,-1.271873,0.181350,2.493881,1.499281
5869.554000000,0.323736,1.045025,0.037963,-1.271873,0.212904,2.493868,1.544761
5869.579000000,0.323945,1.045047,0.038012,-1.271875,0.181471,2.493880,1.502140
5869.587000000,0.323736,1.045017,0.037965,-1.271871,0.212900,2.493868,1.544763
5869.613000000,0.323935,1.045041,0.038005,-1.271872,0.181548,2.493881,1.508984
5869.622000000,0.323738,1.045025,0.037965,-1.271869,0.212904,2.493870,1.544766
5869.647000000,0.323909,1.045031,0.037990,-1.271866,0.181582,2.493884,1.519730
5869.648000000,0.323736,1.045017,0.037967,-1.271874,0.212903,2.493868,1.544768
5869.678000000,0.323735,1.045015,0.037962,-1.271874,0.212904,2.493870,1.544771
5869.681000000,0.323879,1.045021,0.037972,-1.271860,0.181585,2.493888,1.534283
5869.708000000,0.323741,1.045019,0.037965,-1.271871,0.212900,2.493867,1.544766
5869.717000000,0.323724,1.045005,0.038038,-1.271830,0.179555,2.493856,1.552958
5869.735000000,0.323741,1.045018,0.037970,-1.271869,0.212902,2.493872,1.544767
5869.750000000,0.323544,1.044976,0.037947,-1.271813,0.170682,2.493843,1.565656
5869.763000000,0.323739,1.045020,0.037968,-1.271872,0.212900,2.493870,1.544771
5869.783000000,0.323743,1.045000,0.037865,-1.271875,0.170743,2.493904,1.570033
5869.793000000,0.323733,1.045020,0.037968,-1.271873,0.212903,2.493870,1.544765
5869.818000000,0.323795,1.045047,0.038051,-1.271858,0.174382,2.493876,1.577857
5869.823000000,0.323733,1.045023,0.037963,-1.271874,0.212902,2.493868,1.544766
5869.850000000,0.323741,1.045020,0.037968,-1.271873,0.212902,2.493870,1.544768
5869.854000000,0.323918,1.045053,0.037999,-1.271884,0.177585,2.493875,1.587441
5869.878000000,0.323741,1.045022,0.037962,-1.271876,0.212903,2.493870,1.544767
5869.887000000,0.323859,1.045043,0.037993,-1.271862,0.177326,2.493854,1.601579
5869.913000000,0.323738,1.045020,0.037962,-1.271874,0.212903,2.493869,1.544765
5869.922000000,0.323604,1.044994,0.037961,-1.271806,0.167224,2.493846,1.628127
5869.947000000,0.323738,1.045020,0.037971,-1.271871,0.212901,2.493870,1.544767
5869.956000000,0.323513,1.044971,0.037918,-1.271785,0.157826,2.493845,1.653701
5869.983000000,0.323733,1.045022,0.037963,-1.271874,0.212903,2.493868,1.544766
5869.989000000,0.323457,1.044957,0.037907,-1.271767,0.148052,2.493838,1.681515
5870.017000000,0.323741,1.045018,0.037969,-1.271876,0.212902,2.493868,1.544768
5870.024000000,0.323421,1.044948,0.037905,-1.271752,0.138044,2.493829,1.710821
5870.052000000,0.323738,1.045022,0.037967,-1.271869,0.212903,2.493868,1.544761
5870.058000000,0.323396,1.044942,0.037910,-1.271739,0.127878,2.493818,1.741185
5870.086000000,0.323736,1.045022,0.037965,-1.271876,0.212902,2.493868,1.544762
5870.093000000,0.323445,1.044921,0.037846,-1.271772,0.117843,2.493858,1.771845
5870.120000000,0.323738,1.045015,0.037969,-1.271874,0.212904,2.493869,1.544767
5870.126000000,0.323370,1.044926,0.037904,-1.271726,0.106979,2.493799,1.805228
5870.154000000,0.323736,1.045020,0.037962,-1.271878,0.212904,2.493868,1.544774
5870.161000000,0.323430,1.044904,0.037837,-1.271768,0.096604,2.493858,1.837920
5870.189000000,0.323736,1.045017,0.037970,-1.271874,0.212904,2.493871,1.544761
5870.195000000,0.323427,1.044902,0.037829,-1.271769,0.085744,2.493871,1.872343
5870.223000000,0.323736,1.045022,0.037962,-1.271876,0.212900,2.493869,1.544769
5870.228000000,0.323358,1.044909,0.037886,-1.271716,0.074305,2.493790,1.908429
5870.257000000,0.323733,1.045022,0.037966,-1.271876,0.212901,2.493869,1.544765
5870.262000000,0.323352,1.044893,0.037882,-1.271714,0.062964,2.493761,1.944712
5870.292000000,0.323736,1.045018,0.037967,-1.271878,0.212904,2.493868,1.544763
5870.296000000,0.323339,1.044889,0.037889,-1.271701,0.051413,2.493733,1.981695
5870.325000000,0.323736,1.045018,0.037963,-1.271874,0.212904,2.493870,1.544769
5870.330000000,0.323323,1.044884,0.037895,-1.271689,0.039647,2.493701,2.019362
5870.359000000,0.323738,1.045025,0.037970,-1.271873,0.212898,2.493869,1.544768
5870.365000000,0.323380,1.044884,0.037838,-1.271721,0.028113,2.493817,2.056769
5870.393000000,0.323741,1.045023,0.037968,-1.271874,0.212903,2.493870,1.544768
5870.402000000,0.323304,1.044879,0.037895,-1.271668,0.015015,2.493678,2.098450
5870.419000000,0.323744,1.045014,0.037962,-1.271879,0.212901,2.493870,1.544765
5870.433000000,0.324668,1.045346,0.038352,-1.272236,0.075752,2.493775,1.952945
5870.456000000,0.323736,1.045020,0.037965,-1.271868,0.212903,2.493869,1.544768
5870.468000000,0.324218,1.045264,0.038257,-1.271921,0.072776,2.493767,1.977392
5870.490000000,0.323730,1.045020,0.037970,-1.271873,0.212900,2.493868,1.544767
5870.501000000,0.324783,1.045403,0.038470,-1.272231,0.115336,2.493716,1.869372
5870.525000000,0.323741,1.045018,0.037967,-1.271871,0.212902,2.493869,1.544769
