time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
898.469000,0.4489687979221344,1.203966498374939,-0.1562316119670868,-1.1925404071807861,0.041559986770153046,2.414144992828369,2.3362538814544678
898.487000,0.44912445545196533,1.203984022140503,-0.1560957133769989,-1.1925363540649414,0.041211288422346115,2.414144515991211,2.3366620540618896
898.507000,0.4493974447250366,1.204019546508789,-0.15620353817939758,-1.1925371885299683,0.041241880506277084,2.4141440391540527,2.3368215560913086
898.528000,0.4496462643146515,1.2040536403656006,-0.15636590123176575,-1.192539095878601,0.041453972458839417,2.4141438007354736,2.3367879390716553
898.548000,0.44986164569854736,1.2040845155715942,-0.15654689073562622,-1.192541480064392,0.041796885430812836,2.4141435623168945,2.3366053104400635
898.569000,0.45004862546920776,1.2041125297546387,-0.15673337876796722,-1.1925441026687622,0.04223985970020294,2.4141433238983154,2.3363091945648193
898.586000,0.45018598437309265,1.204127550125122,-0.15658050775527954,-1.1925394535064697,0.0418313592672348,2.4141428470611572,2.3368752002716064
898.606000,0.45041733980178833,1.204150676727295,-0.1563483327627182,-1.1925327777862549,0.04090612009167671,2.414142370223999,2.3381030559539795
898.628000,0.45072755217552185,1.204183578491211,-0.15617735683918,-1.1925272941589355,0.03984054923057556,2.414141893386841,2.339569091796875
898.649000,0.45108312368392944,1.204227089881897,-0.15627382695674896,-1.192527413368225,0.03931639343500137,2.4141414165496826,2.3405251502990723
898.669000,0.45136797428131104,1.2042644023895264,-0.15644291043281555,-1.1925292015075684,0.03911560773849487,2.4141409397125244,2.3410804271698
898.685000,0.4515549838542938,1.2042876482009888,-0.15646636486053467,-1.192528247833252,0.038716476410627365,2.414140462875366,2.341737747192383
898.706000,0.45175740122795105,1.204315185546875,-0.15661978721618652,-1.1925299167633057,0.03866264596581459,2.414139986038208,2.3420541286468506
898.726000,0.4519197642803192,1.2043390274047852,-0.15680553019046783,-1.1925323009490967,0.03882783278822899,2.414139747619629,2.3421051502227783
898.741000,0.4520454406738281,1.2043590545654297,-0.15700054168701172,-1.1925350427627563,0.03915862366557121,2.41413950920105,2.3419508934020996
898.753000,0.45214277505874634,1.2043761014938354,-0.1571951061487198,-1.1925379037857056,0.039616022258996964,2.4141392707824707,2.3416390419006348
898.772000,0.4521947205066681,1.2043851613998413,-0.15724578499794006,-1.1925380229949951,0.03981267660856247,2.4141390323638916,2.341541290283203
898.786000,0.45226097106933594,1.2043946981430054,-0.15724705159664154,-1.1925373077392578,0.03984614834189415,2.4141387939453125,2.341609477996826
898.809000,0.45235201716423035,1.2044063806533813,-0.1572234332561493,-1.1925359964370728,0.039737023413181305,2.4141385555267334,2.3418383598327637
898.831000,0.45246630907058716,1.2044204473495483,-0.15719394385814667,-1.1925344467163086,0.0395253449678421,2.4141383171081543,2.3421897888183594
898.853000,0.45261329412460327,1.2044410705566406,-0.1573037952184677,-1.192535638809204,0.03960821032524109,2.414138078689575,2.342266798019409
898.871000,0.4527307152748108,1.204459309577942,-0.15745170414447784,-1.1925376653671265,0.03986915573477745,2.414137840270996,2.3421313762664795
898.892000,0.4528215825557709,1.2044715881347656,-0.1574581116437912,-1.192536473274231,0.03981083631515503,2.414137363433838,2.342331886291504
898.913000,0.4529590904712677,1.2044885158538818,-0.15744628012180328,-1.1925345659255981,0.039590366184711456,2.4141368865966797,2.342790365219116
898.935000,0.4531351625919342,1.2045087814331055,-0.15739834308624268,-1.1925314664840698,0.03914833813905716,2.4141364097595215,2.343566656112671
898.957000,0.4533597528934479,1.2045344114303589,-0.1573595255613327,-1.1925281286239624,0.0385725311934948,2.414135694503784,2.3445892333984375
898.973000,0.4536159932613373,1.2045637369155884,-0.15733593702316284,-1.1925249099731445,0.03790825232863426,2.414134979248047,2.345794677734375
898.995000,0.45389479398727417,1.2045958042144775,-0.15733346343040466,-1.1925218105316162,0.03719498589634895,2.4141340255737305,2.3471364974975586
