time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
28.113000,0.42303740978240967,0.9228947162628174,-0.07214090973138809,-1.4284815788269043,0.04782469943165779,2.5732359886169434,2.38234806060791
28.134000,0.4228280782699585,0.9228846430778503,-0.07193555682897568,-1.42847740650177,0.04808253422379494,2.5732359886169434,2.38141131401062
28.156000,0.42273926734924316,0.9228823184967041,-0.07191124558448792,-1.4284775257110596,0.048615556210279465,2.5732359886169434,2.3802788257598877
28.171000,0.42263227701187134,0.9228803515434265,-0.07190406322479248,-1.428478479385376,0.04926341027021408,2.5732359886169434,2.3790030479431152
28.191000,0.4225047826766968,0.9228779673576355,-0.0718969777226448,-1.4284796714782715,0.04998425394296646,2.5732359886169434,2.3776257038116455
28.213000,0.4223649203777313,0.9228752851486206,-0.07188819348812103,-1.4284809827804565,0.050753381103277206,2.5732359886169434,2.3761794567108154
28.234000,0.42221951484680176,0.9228724241256714,-0.07187772542238235,-1.428482174873352,0.051552243530750275,2.5732359886169434,2.374690294265747
28.254000,0.42207345366477966,0.9228695034980774,-0.07186585664749146,-1.4284833669662476,0.05236648768186569,2.5732357501983643,2.373178243637085
28.271000,0.4219301640987396,0.9228666424751282,-0.07185292989015579,-1.4284844398498535,0.05318498983979225,2.573235511779785,2.37165904045105
28.292000,0.4217919707298279,0.9228639006614685,-0.07183926552534103,-1.42848539352417,0.05399923026561737,2.573235273361206,2.370145082473755
28.312000,0.421660453081131,0.9228613376617432,-0.07182516157627106,-1.4284862279891968,0.05480277165770531,2.573235034942627,2.3686459064483643
28.333000,0.42153653502464294,0.9228590130805969,-0.07181084901094437,-1.428486943244934,0.055590856820344925,2.5732345581054688,2.367168426513672
28.350000,0.4214208126068115,0.9228569269180298,-0.07179652154445648,-1.4284876585006714,0.0563599094748497,2.5732340812683105,2.365717887878418
28.371000,0.4213135242462158,0.9228550791740417,-0.07178233563899994,-1.4284882545471191,0.057107411324977875,2.5732336044311523,2.3642985820770264
28.389000,0.421214759349823,0.9228534698486328,-0.07176841795444489,-1.4284887313842773,0.05783163011074066,2.573233127593994,2.362913131713867
28.408000,0.4211244583129883,0.922852098941803,-0.07175486534833908,-1.428489089012146,0.05853142961859703,2.573232650756836,2.3615634441375732
28.428000,0.42104095220565796,0.9228509068489075,-0.07174015045166016,-1.4284894466400146,0.059203699231147766,2.5732321739196777,2.360250949859619
28.444000,0.4209645092487335,0.9228498935699463,-0.0717247799038887,-1.4284896850585938,0.05984782800078392,2.5732316970825195,2.358976364135742
28.465000,0.42089536786079407,0.9228491187095642,-0.07170930504798889,-1.4284898042678833,0.060464031994342804,2.5732309818267822,2.3577399253845215
28.484000,0.42083439230918884,0.9228485226631165,-0.07169395685195923,-1.4284899234771729,0.06104961037635803,2.573230266571045,2.3565468788146973
28.504000,0.4207817614078522,0.9228481650352478,-0.0716797336935997,-1.4284899234771729,0.06160714477300644,2.5732295513153076,2.3553953170776367
28.523000,0.42073681950569153,0.9228480458259583,-0.07166660577058792,-1.4284899234771729,0.0621381513774395,2.5732288360595703,2.3542840480804443
28.544000,0.42069897055625916,0.9228481650352478,-0.07165448367595673,-1.4284898042678833,0.06264391541481018,2.573228120803833,2.3532116413116455
28.557000,0.420892596244812,0.9228358864784241,-0.07113021612167358,-1.428469181060791,0.060278020799160004,2.5732319355010986,2.355642795562744
28.578000,0.42145293951034546,0.9228527545928955,-0.07124999910593033,-1.4284656047821045,0.05906592309474945,2.573232889175415,2.357290506362915
28.599000,0.4218497574329376,0.9228681325912476,-0.07138361036777496,-1.4284660816192627,0.05835588648915291,2.573233127593994,2.3583219051361084
28.620000,0.4220924973487854,0.9228793382644653,-0.07148267328739166,-1.4284676313400269,0.057984404265880585,2.573233127593994,2.358870267868042
28.640000,0.42222580313682556,0.922886848449707,-0.07155278325080872,-1.4284694194793701,0.05786110833287239,2.573233127593994,2.359041929244995
28.657000,0.42241668701171875,0.9228870868682861,-0.07137563824653625,-1.4284615516662598,0.05657224357128143,2.5732343196868896,2.360607147216797
28.678000,0.42285680770874023,0.922894299030304,-0.07126163691282272,-1.4284521341323853,0.05464119464159012,2.5732357501983643,2.363237142562866
28.698000,0.42343682050704956,0.9229088425636292,-0.07126668095588684,-1.42844557762146,0.05261450633406639,2.5732367038726807,2.366244316101074
28.718000,0.4239535629749298,0.9229287505149841,-0.07147087156772614,-1.4284474849700928,0.05150282755494118,2.5732369422912598,2.368262767791748
28.735000,0.42431288957595825,0.9229400157928467,-0.07149124145507812,-1.42844557762146,0.05014963820576668,2.573237180709839,2.370436191558838
28.756000,0.4246646761894226,0.922950267791748,-0.0714958980679512,-1.4284430742263794,0.04871716722846031,2.573237180709839,2.372714042663574
28.775000,0.42502015829086304,0.9229602813720703,-0.07148828357458115,-1.4284400939941406,0.04717087000608444,2.5732369422912598,2.3751461505889893
28.797000,0.4253860414028168,0.9229710698127747,-0.07149705290794373,-1.4284374713897705,0.04559815302491188,2.5732364654541016,2.37764835357666
28.818000,0.4256822168827057,0.9229841828346252,-0.07165811210870743,-1.4284406900405884,0.0448278933763504,2.5732362270355225,2.379197120666504
28.838000,0.42586588859558105,0.9229902029037476,-0.07166250050067902,-1.4284398555755615,0.04382269084453583,2.5732357501983643,2.380889654159546
28.855000,0.42607223987579346,0.9229962825775146,-0.07166803628206253,-1.428438425064087,0.042748913168907166,2.573235034942627,2.382681131362915
28.875000,0.42630136013031006,0.9230028390884399,-0.07167817652225494,-1.4284367561340332,0.041611555963754654,2.5732340812683105,2.3845784664154053
