time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
5403.867000,0.38544055819511414,1.1211732625961304,-0.042130813002586365,-1.272560477256775,-0.017216797918081284,2.3847837448120117,1.520471453666687
5403.887000,0.38539138436317444,1.1211745738983154,-0.04214882478117943,-1.2725645303726196,-0.01605248637497425,2.3847877979278564,1.5181498527526855
5403.906000,0.3851468861103058,1.121172308921814,-0.04206593334674835,-1.2725672721862793,-0.01487590093165636,2.384800910949707,1.5154675245285034
5403.928000,0.3847072720527649,1.1211659908294678,-0.041812386363744736,-1.2725661993026733,-0.013889435678720474,2.384817123413086,1.5125254392623901
5403.947000,0.38414421677589417,1.1211572885513306,-0.04141875356435776,-1.2725619077682495,-0.013157157227396965,2.3848350048065186,1.5094175338745117
5403.963000,0.3837500512599945,1.1211515665054321,-0.041063856333494186,-1.2725571393966675,-0.012662669643759727,2.3848440647125244,1.5066746473312378
5403.983000,0.38355886936187744,1.1211498975753784,-0.0408465676009655,-1.2725551128387451,-0.012185107916593552,2.3848493099212646,1.5042327642440796
5404.002000,0.3835032880306244,1.121151089668274,-0.04073205962777138,-1.2725552320480347,-0.011680800467729568,2.384852170944214,1.5020402669906616
5404.023000,0.3835311233997345,1.1211539506912231,-0.04068543761968613,-1.2725569009780884,-0.011138807982206345,2.3848536014556885,1.5000555515289307
5404.043000,0.3833416700363159,1.1211535930633545,-0.040481582283973694,-1.2725566625595093,-0.01070812065154314,2.384864091873169,1.4978437423706055
5404.065000,0.38321685791015625,1.121153712272644,-0.040277186781167984,-1.272554874420166,-0.010420267470180988,2.3848683834075928,1.4958734512329102
5404.082000,0.3829324543476105,1.1211515665054321,-0.03994331881403923,-1.2725516557693481,-0.010297677479684353,2.3848800659179688,1.4937235116958618
5404.101000,0.3824918568134308,1.1211464405059814,-0.039439789950847626,-1.2725446224212646,-0.010485650040209293,2.384894609451294,1.4914498329162598
