time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
5866.399,0.32356345272811904,1.0448625768551363,0.03785640467910234,-1.2717322880049728,-0.006474424446958338,2.493915405738478,1.981911618106615
5866.435,0.3237382830505426,1.0450200937098566,0.03796495947182315,-1.2718716381255855,0.21290368743075253,2.4938704988294176,1.5447661488519773
5866.468,0.3237357770727392,1.045014117872149,0.0379671965437191,-1.2718736860025535,0.21290265652688897,2.493868262327165,1.5447661488519773
5866.499,0.3237357780448521,1.0450179770816936,0.03796775360458917,-1.2718783425285194,0.21290266969052915,2.493868260873713,1.5447662209466169
5866.533,0.32373790297173616,1.045021636895328,0.03796811728481105,-1.2718733256570862,0.2129036742670382,2.4938704988294185,1.544761771486939
5866.566,0.3237332801675119,1.0450204562490097,0.03796519720861688,-1.271871649886641,0.21290255170469397,2.4938682608736884,1.5447716420164508
5866.6,0.32373828272652205,1.0450191426761402,0.03796245677667434,-1.271875986597794,0.21290368741269536,2.493869379851553,1.5447595367100502
5866.633,0.32373828272652205,1.0450198052730009,0.03796038005854345,-1.2718709862441506,0.21290266855299855,2.4938704988294176,1.5447595367100502
5866.666,0.32373577718074603,1.0450201231805902,0.037964985796254194,-1.271873531545493,0.21290058615907442,2.493869379851553,1.5447606556879148
5866.699,0.32373828272652205,1.0450226288303355,0.03796499469214763,-1.2718734553658553,0.2129026701781402,2.4938682999580393,1.5447694040607245
5866.733,0.32373828272652205,1.0450190898866911,0.037965672683667365,-1.271868443824951,0.21290267017204684,2.493867201235559,1.544768285082446
5866.767,0.3237332714189563,1.045025412567083,0.03796499465566543,-1.2718737104329323,0.212901652871146,2.493867141895824,1.5447694040607245
5866.799,0.32374106775834255,1.0450223096347317,0.03796496243046355,-1.2718762189659003,0.21290161294618698,2.493869379851553,1.5447595362140851
5866.833,0.3237357770727392,1.0450198847497487,0.03796717218272314,-1.2718742203096616,0.21290368578747115,2.4938692228681263,1.5447650298741127
5866.867,0.32373828272652205,1.0450148304132454,0.03796499747050371,-1.271871034439765,0.21290255170471598,2.4938693205118176,1.5447627919183835
5866.9,0.32373790297173616,1.0450200436951635,0.037969874543507906,-1.2718737700565044,0.21290460295608638,2.4938704988294176,1.5447672276028388
5866.934,0.3237357770727392,1.045021595650393,0.03796774367681858,-1.2718709578688154,0.21290165146290901,2.493869379851553,1.544763910896248
5866.967,0.3237332714189563,1.0450200433806651,0.037967769843514826,-1.2718736856640491,0.2129016484834669,2.4938682608736884,1.544768285082446
5866.999,0.3237357770727392,1.0450232669689534,0.03796499454735651,-1.271870960698535,0.2129016483744553,2.493869379851553,1.5447672678298419
5867.034,0.3237357770727392,1.0450169012535184,0.037962533063331784,-1.2718718680283598,0.21290356895130377,2.4938693797974962,1.5447639108964697
5867.067,0.3237382827265222,1.0450193990945351,0.03796574868102788,-1.2718759691714068,0.21290160391728083,2.4938682608736884,1.5447661488519773
5867.099,0.32374106678628084,1.04502012318059,0.03796316411832425,-1.2718685462124006,0.21290153445211454,2.493867141895832,1.5447692833797153
5867.134,0.3237357770728873,1.045012448942046,0.037962690620645986,-1.2718712129630012,0.21290251215918088,2.4938693798515557,1.5447694040627185
5867.167,0.3237357770727392,1.0450201221994437,0.037963165118177176,-1.2718764481764817,0.21290266579001219,2.493869379851553,1.544760655687923
5867.2,0.32373577707318363,1.0450254099506429,0.03796732710031762,-1.2718808875516034,0.21290267016001407,2.493869379905388,1.5447694040607245
5867.234,0.32374106678672526,1.0450178979405131,0.03796245382338822,-1.2718780280125164,0.21289947123102418,2.4938682608736884,1.544763910896248
5867.267,0.3237382827625243,1.045022617060616,0.03796245381759474,-1.2718732491389955,0.2129036874307526,2.4938682608736884,1.5447682850817657
5867.3,0.3237357770727392,1.0450179770858807,0.03796245392584913,-1.2718757509317675,0.21290058666266723,2.493867141895824,1.5447595367100502
5867.334,0.32373327141895636,1.045022625890932,0.037963410724765376,-1.271871666474994,0.21290165146290932,2.493867141895824,1.5447672678299158
5867.367,0.32373327142295655,1.045021913215226,0.037968142633042795,-1.2718707408973289,0.21290165292554336,2.4938704988294176,1.5447694171486583
5867.4,0.3237332714189563,1.0450200437077306,0.03796497152428108,-1.2718710259014954,0.2129016529248012,2.493870498990923,1.544766145673477
5867.435,0.3237357770727392,1.0450200963504255,0.037965047492100355,-1.2718693648980968,0.2129026306870052,2.4938725587659407,1.544761672940519
