time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
973.775000000,0.375206,1.157042,-0.050648,-0.989168,0.027648,2.122877,2.477030
973.797000000,0.375543,1.157372,-0.050790,-0.989445,0.088178,2.123082,2.389575
973.809000000,0.375208,1.157026,-0.050673,-0.989173,0.034520,2.122896,2.475635
973.830000000,0.375541,1.157446,-0.050785,-0.989478,0.088178,2.123073,2.389570
973.843000000,0.375233,1.157047,-0.050688,-0.989200,0.038890,2.122907,2.475710
973.863000000,0.375514,1.157458,-0.050799,-0.989484,0.088174,2.123072,2.389576
973.881000000,0.375398,1.157103,-0.050891,-0.989340,0.042547,2.123218,2.474189
973.897000000,0.375508,1.157414,-0.050804,-0.989463,0.088174,2.123073,2.389578
973.914000000,0.375443,1.157186,-0.050891,-0.989388,0.044237,2.123217,2.474740
973.931000000,0.375503,1.157409,-0.050812,-0.989458,0.088175,2.123073,2.389577
973.948000000,0.375484,1.157274,-0.050888,-0.989436,0.045333,2.123212,2.475377
973.965000000,0.375497,1.157432,-0.050812,-0.989466,0.088173,2.123071,2.389575
973.982000000,0.375407,1.157344,-0.050702,-0.989384,0.045280,2.122909,2.477627
973.998000000,0.375505,1.157468,-0.050802,-0.989490,0.088177,2.123066,2.389575
974.021000000,0.375434,1.157408,-0.050700,-0.989417,0.045772,2.122904,2.478067
974.032000000,0.375529,1.157506,-0.050788,-0.989518,0.088178,2.123063,2.389567
974.054000000,0.375566,1.157452,-0.050896,-0.989516,0.046763,2.123192,2.476450
974.058000000,0.375540,1.157522,-0.050783,-0.989533,0.088179,2.123056,2.389574
974.088000000,0.375580,1.157486,-0.050892,-0.989538,0.046947,2.123189,2.476214
974.099000000,0.375522,1.157526,-0.050793,-0.989530,0.088177,2.123061,2.389573
974.122000000,0.375592,1.157514,-0.050889,-0.989556,0.047054,2.123186,2.475659
974.132000000,0.375489,1.157502,-0.050809,-0.989508,0.088177,2.123057,2.389570
974.156000000,0.375598,1.157534,-0.050887,-0.989565,0.047116,2.123184,2.474767
974.165000000,0.375453,1.157463,-0.050831,-0.989506,0.088176,2.123051,2.389565
974.190000000,0.375596,1.157540,-0.050894,-0.989574,0.047151,2.123178,2.473532
974.198000000,0.375400,1.157457,-0.050853,-0.989500,0.088181,2.123056,2.389573
974.225000000,0.375444,1.157543,-0.050685,-0.989481,0.046439,2.122889,2.473569
974.232000000,0.375404,1.157544,-0.050844,-0.989543,0.088183,2.123055,2.389569
974.259000000,0.375425,1.157518,-0.050716,-0.989489,0.046429,2.122888,2.471649
974.265000000,0.375445,1.157589,-0.050825,-0.989573,0.088179,2.123047,2.389569
974.294000000,0.375398,1.157515,-0.050728,-0.989491,0.046446,2.122891,2.469345
974.299000000,0.375464,1.157574,-0.050803,-0.989572,0.088188,2.123050,2.389571
974.327000000,0.375380,1.157523,-0.050732,-0.989500,0.046462,2.122892,2.466694
974.333000000,0.375518,1.157585,-0.050789,-0.989572,0.088189,2.123055,2.389567
974.361000000,0.375378,1.157536,-0.050731,-0.989509,0.046481,2.122894,2.463705
974.366000000,0.375501,1.157654,-0.050793,-0.989617,0.088189,2.123050,2.389560
974.395000000,0.375262,1.157495,-0.050611,-0.989451,0.038776,2.122798,2.466274
974.400000000,0.375455,1.157667,-0.050812,-0.989795,0.088192,2.123047,2.389565
974.429000000,0.375200,1.157427,-0.050630,-0.989410,0.025177,2.122762,2.473025
974.433000000,0.375443,1.157671,-0.050815,-0.989785,0.088194,2.123046,2.389572
974.463000000,0.375378,1.157536,-0.050741,-0.989550,0.031220,2.122855,2.458274
974.467000000,0.375444,1.157676,-0.050807,-0.989795,0.088194,2.123045,2.389572
974.497000000,0.375275,1.157572,-0.050539,-0.989491,0.027397,2.122697,2.464683
974.500000000,0.375415,1.157681,-0.050826,-0.989798,0.088193,2.123046,2.389561
974.531000000,0.375218,1.157517,-0.050565,-0.989451,0.014027,2.122661,2.481200
974.534000000,0.375389,1.157676,-0.050842,-0.989798,0.088199,2.123043,2.389568
974.565000000,0.375176,1.157466,-0.050539,-0.989432,0.000661,2.122605,2.497254
974.567000000,0.375264,1.157745,-0.050867,-0.989901,0.088193,2.123039,2.389364
974.599000000,0.374923,1.157804,-0.050864,-0.990031,0.088195,2.123045,2.389355
974.600000000,0.375127,1.157454,-0.050498,-0.989396,-0.013122,2.122540,2.513299
974.633000000,0.375453,1.157701,-0.050689,-0.989657,0.007147,2.122763,2.491605
974.633000000,0.374478,1.157801,-0.050986,-0.990318,0.088195,2.123041,2.389227
974.666000000,0.373732,1.157794,-0.051215,-0.990375,0.088196,2.123045,2.389183
974.667000000,0.375395,1.157801,-0.050565,-0.989870,0.021563,2.122782,2.475117
974.701000000,0.372738,1.157788,-0.051541,-0.990373,0.088192,2.123046,2.388929
974.701000000,0.375121,1.157825,-0.050577,-0.990034,0.030447,2.122801,2.462996
974.734000000,0.371491,1.157774,-0.051996,-0.990368,0.088194,2.123047,2.388622
974.736000000,0.374799,1.157739,-0.050766,-0.989975,0.020414,2.122929,2.481181
974.768000000,0.370010,1.157739,-0.052707,-0.990354,0.088193,2.123047,2.388508
974.771000000,0.374565,1.157688,-0.050680,-0.989898,0.009972,2.122656,2.486473
974.802000000,0.368154,1.157731,-0.053302,-0.990352,0.088198,2.123042,2.388505
974.805000000,0.374528,1.157670,-0.050707,-0.989887,-0.000715,2.122679,2.490765
974.836000000,0.365834,1.157750,-0.053707,-0.990355,0.088192,2.123045,2.388320
974.840000000,0.374623,1.157641,-0.050878,-0.989975,-0.011266,2.122928,2.493594
974.868000000,0.363110,1.157751,-0.054296,-0.990355,0.088189,2.123048,2.387638
974.874000000,0.374610,1.157637,-0.050862,-0.989966,-0.022371,2.122909,2.498094
974.903000000,0.360338,1.157708,-0.055455,-0.990331,0.088188,2.123046,2.387367
974.907000000,0.374501,1.157648,-0.050690,-0.989876,-0.034023,2.122629,2.504359
974.937000000,0.356639,1.157688,-0.057555,-0.990314,0.088182,2.123050,2.387262
974.943000000,0.374511,1.157656,-0.050707,-0.989866,-0.046269,2.122628,2.509785
974.970000000,0.352843,1.157693,-0.060141,-0.990317,0.088167,2.123050,2.386725
974.979000000,0.374488,1.157651,-0.050662,-0.989840,-0.058942,2.122552,2.515808
975.006000000,0.348703,1.157700,-0.063644,-0.990334,0.088160,2.123048,2.386151
975.021000000,0.374472,1.157651,-0.050631,-0.989817,-0.071240,2.122495,2.522118
975.041000000,0.343961,1.157747,-0.068754,-0.990358,0.088128,2.123049,2.385024
975.047000000,0.374456,1.157650,-0.050600,-0.989795,-0.083859,2.122432,2.529120
975.075000000,0.339185,1.157798,-0.074482,-0.990385,0.087898,2.123050,2.382803
975.081000000,0.374440,1.157653,-0.050568,-0.989773,-0.096522,2.122370,2.536699
975.108000000,0.334522,1.157804,-0.080574,-0.990473,0.087617,2.123053,2.380259
975.116000000,0.374547,1.157626,-0.050743,-0.989878,-0.109052,2.122712,2.543665
975.140000000,0.328583,1.157808,-0.088489,-0.990577,0.087590,2.123052,2.378136
975.150000000,0.374546,1.157623,-0.050738,-0.989866,-0.122260,2.122696,2.553084
