time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
970.133,0.37546787904995915,1.157256744936893,-0.05080441261174386,-0.9893563938926712,0.08817876700714529,2.1231283526553044,2.389561196948198
970.166,0.37547387739649984,1.157259965846413,-0.05080654099426832,-0.9893518327790414,0.08817966932679049,2.1231262556706922,2.389565491197823
970.199,0.3754660820291753,1.1572549545388473,-0.05080691826552675,-0.9893518327913765,0.08818024975351871,2.1231263341624067,2.3895690071172373
970.233,0.37546858768295815,1.1572549545388473,-0.050809702325285526,-0.9893571125117623,0.0881767521275153,2.1231272341619567,2.3895658906437167
970.268,0.37547387739649984,1.1572574601926302,-0.05080441261174386,-0.9893521529415197,0.08817694008041582,2.123126216424836,2.3895632641234514
970.299,0.37547137174271694,1.157259965846413,-0.05080162855198509,-0.9893543384451088,0.08817673882074178,2.1231294716331695,2.389566576522043
970.334,0.37547387739649984,1.157259965846413,-0.05080691826552675,-0.9893518327790414,0.08818116751378297,2.1231272336774403,2.3895621480293032
970.367,0.37547137174271694,1.1572627499061718,-0.05080691826552675,-0.9893571225049201,0.0881764492888293,2.123130590611034,2.389565688880607
970.4,0.3754660820291753,1.1572521704790886,-0.05080691826552675,-0.9893543384451559,0.08817696218364403,2.1231272336774403,2.3895626127510283
970.433,0.37546858768295815,1.1572599648652666,-0.05080970200012936,-0.9893518324582733,0.08817789698614303,2.1231272336774403,2.3895680404181308
970.467,0.37547137174271694,1.1572574601926302,-0.05080441261174385,-0.9893518327913785,0.08817746703021648,2.1231272336774403,2.389570210674046
970.5,0.37547137174271694,1.1572549545388473,-0.05080971108406195,-0.9893571215056044,0.08817643320765971,2.123128352655302,2.3895643235808794
970.534,0.37547137174271705,1.1572574601926302,-0.05080162855198509,-0.9893518327913785,0.08817846609558008,2.12312723367744,2.389566846619859
970.567,0.3754685876829582,1.1572627499061718,-0.05080691826552675,-0.989351832791356,0.08817671644598567,2.1231262164248355,2.3895657188427095
970.6,0.3754738773964999,1.1572574598655814,-0.05080970236132987,-0.9893518327913785,0.088176589328136,2.1231294716331774,2.3895700085093736
970.634,0.3754096796899935,1.1572640915595036,-0.05069804592943061,-0.989311545467654,0.047388835780322935,2.1230032969672585,2.306109641425431
970.666,0.3754144893121767,1.1571921751282144,-0.05077838073875274,-0.989349661744531,0.041714452937529956,2.1231241121731035,2.304135198953116
970.7,0.37536920672765905,1.1571151459310896,-0.050854835106480145,-0.9893319031035457,0.028767757783448644,2.1231637170403808,2.2991214555881623
970.733,0.3753531555780647,1.1570728845723472,-0.05089818521801259,-0.9893286702982698,0.016038710814511248,2.123198830625654,2.293728649404903
970.767,0.37535808716259833,1.157043588091188,-0.05094066431154953,-0.9893360357320677,0.003105583891245267,2.1232340245493404,2.2883494499145645
970.8,0.37537318135591136,1.1570443901419267,-0.050984907282799696,-0.989327626809728,-0.009953803729891852,2.1232707745800212,2.282983905059268
970.835,0.3753901424098016,1.1570324638977345,-0.05102154850236307,-0.9893332970572661,-0.023349246285912173,2.1233072978248124,2.2778390457159823
970.867,0.3754115231323789,1.15702484370693,-0.05105939689892747,-0.9893401409622316,-0.036891742205853006,2.1233458904421596,2.272824944515392
970.9,0.3754340612044329,1.157018995039003,-0.05109625906249171,-0.9893480147713003,-0.05066387997656108,2.1233849560709075,2.268050802773235
970.934,0.3754575322618665,1.157013069508344,-0.0511331362798666,-0.9893551255606479,-0.0646760534244839,2.123425725329426,2.2635681195526907
970.967,0.37547137174271694,1.1572574601926136,-0.05080691826552675,-0.9893543384450092,0.0881788755143995,2.1231283526553044,2.389564676978064
970.999,0.37546858768295815,1.1572574601926302,-0.05080441261174386,-0.9893543384451614,0.08817918461700557,2.12312723367744,2.3895637459646357
971.033,0.37546858768295815,1.157259965846413,-0.050809702325334966,-0.9893543381120562,0.08817871129698358,2.12312723367744,2.3895724948930304
971.067,0.37547387739649984,1.1572627499061718,-0.05081220797906842,-0.9893518327913616,0.08817453825503466,2.12312723367744,2.3895701060193075
971.1,0.37547137174271694,1.157259965846413,-0.050806918269531674,-0.9893493271375956,0.08818172196939109,2.123129471651114,2.389564595509432
971.134,0.37546858768295815,1.1572574601926302,-0.050809702325285526,-0.9893571224679029,0.08817567442721272,2.1231262164248355,2.389562626014342
971.167,0.3754685876709574,1.157259965846413,-0.05080441261174386,-0.9893540925764645,0.08817591046927876,2.1231262164248355,2.389567984301156
971.2,0.37546858768295815,1.1572574601926302,-0.05080970232543385,-0.9893490843038577,0.08817694913128563,2.1231294716331695,2.3895679426849004
971.234,0.37546858768295815,1.1572549545388473,-0.05080441261174386,-0.9893518327913785,0.08817643743234616,2.123128352655305,2.3895698275735655
971.266,0.37547387739649984,1.157259965846413,-0.05080441261174386,-0.989359628158703,0.08817694867912416,2.123128352657963,2.3895676749579082
971.3,0.37547137174271694,1.1572549545388473,-0.05080441261174386,-0.9893518327913785,0.08817762029526434,2.123126216424836,2.389566808838265
971.334,0.37547137174271694,1.1572574601926302,-0.050804413584941165,-0.9893518327539099,0.08817979772350287,2.1231272336774403,2.3895689438713825
971.367,0.3754635763753924,1.1572574601926302,-0.05080441261174386,-0.9893515898406484,0.08817551746538321,2.1231272336774403,2.389571065764119
971.399,0.37546858768295815,1.157259965846413,-0.050809702325285526,-0.9893563936582638,0.08818309393678762,2.123126216424836,2.3895713629720414
971.435,0.3754660820291753,1.1572574601926302,-0.05080694454185421,-0.9893518287941152,0.08817599500405846,2.1231272336774403,2.3895732265158722
971.467,0.37546858768295815,1.1572599655193643,-0.05080441261174386,-0.9893542575005821,0.08817871621891649,2.1231294716331695,2.3895669690391
971.5,0.37546858768295815,1.157259965846413,-0.05080441261174386,-0.9893494044539989,0.08817684343078447,2.1231283526559683,2.3895679733725745
971.534,0.3754713717067147,1.1572574601926295,-0.05080691826552675,-0.98934932713759,0.08817680119113354,2.12312835265464,2.3895713025070755
971.567,0.3754660820291753,1.1572574601926302,-0.050809702325334966,-0.9893518327913785,0.08817964303522952,2.1231283526553044,2.389567580858207
971.6,0.37547137174271694,1.1572599658463965,-0.050809702325285526,-0.9893543384451107,0.08817660841446609,2.1231271944315835,2.389562448228228
971.634,0.37543373448070483,1.157274783748142,-0.05070357592276675,-0.9893237946908044,0.04643444708103228,2.12296597258012,2.479621962294985
